"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phi [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(dB(GainTotal)) []"""
-2,0.5,1.5,0,11,8,5,4.8,2.64668193993265
-2,0.5,1.5,0,11,8,5,4.9,2.6875151355809
-2,0.5,1.5,0,11,8,5,5,2.73820657831258
-2,0.5,1.5,0,11,8,5,5.1,2.78319129042568
-2,0.5,1.5,0,11,8,5,5.2,2.82327528579803
-2,0.5,1.5,0,11,8,5,5.3,2.85864800979383
-2,0.5,1.5,0,11,8,5,5.4,2.90050139025501
-2,0.5,1.5,0,11,8,5,5.5,2.93565735340283
-2,0.5,1.5,0,11,8,5,5.6,2.96104200355976
-2,0.5,1.5,0,11,8,5,5.7,2.97457544596567
-2,0.5,1.5,0,11,8,5,5.8,2.97404696314309
-2,0.5,1.5,0,11,8,5,5.9,2.95702231638394
-2,0.5,1.5,0,11,8,5,6,2.92082139507468
-2,0.5,1.5,0,11,8,5,6.1,2.86257390881708
-2,0.5,1.5,0,11,8,5,6.2,2.77933552955049
-2,0.5,1.5,0,11,8,5,6.3,2.66825259271105
-2,0.5,1.5,0,11,8,5,6.4,2.52676384863348
-2,0.5,1.5,0,11,8,5,6.5,2.5906284844254
-2,0.5,1.5,0,11,8,5,6.6,2.7357678377395
-2,0.5,1.5,0,11,8,5,6.7,2.91339989921731
-2,0.5,1.5,0,11,8,5,6.8,3.09724117630171
-2,0.5,1.5,0,11,8,5,6.9,3.29364654035702
-2,0.5,1.5,0,11,8,5,7,3.49826842792673
-2,0.5,1.5,0,11,8,5,7.1,3.69665267793649
-2,0.5,1.5,0,11,8,5,7.2,3.88585465389185
-2,0.5,1.5,0,11,8,5,7.3,4.06329257327282
-2,0.5,1.5,0,11,8,5,7.4,4.22969494289575
-2,0.5,1.5,0,11,8,5,7.5,4.38132435030668
-2,0.5,1.5,0,11,8,5,7.6,4.51194875667561
-2,0.5,1.5,0,11,8,5,7.7,4.6191708008158
-2,0.5,1.5,0,11,8,5,7.8,4.70047575747662
-2,0.5,1.5,0,11,8,5,7.9,4.75330411361541
-2,0.5,1.5,0,11,8,5,8,4.77517622333919
-2,0.5,1.5,0,11,8,5,8.1,4.76479269573221
-2,0.5,1.5,0,11,8,5,8.2,4.72491188225793
-2,0.5,1.5,0,11,8,5,8.3,4.65011030762621
-2,0.5,1.5,0,11,8,5,8.4,4.54000622527835
-2,0.5,1.5,0,11,8,5,8.5,4.39523324021813
-2,0.5,1.5,0,11,8,5,8.6,4.21762854282387
-2,0.5,1.5,0,11,8,5,8.7,4.01034232939404
-2,0.5,1.5,0,11,8,5,8.8,3.77776385158869
-2,0.5,1.5,0,11,8,5,8.9,3.52515532934352
-2,0.5,1.5,0,11,8,5,9,3.25793814322664
-2,0.5,1.5,0,11,8,5,9.1,2.98069435035253
-2,0.5,1.5,0,11,8,5,9.2,2.6960862923995
-2,0.5,1.5,0,11,8,5,9.3,2.40400578642202
-2,0.5,1.5,0,11,8,5,9.4,2.1464221928447
-2,0.5,1.5,0,11,8,5,9.5,1.91184872960567
-2,0.5,1.5,0,11,8,5,9.6,1.67584203553743
-2,0.5,1.5,0,11,8,5,9.7,1.52000599948243
-2,0.5,1.5,0,11,8,5,9.8,1.54485225099082
-2,0.5,1.5,0,11,8,5,9.9,1.58838466814469
-2,0.5,1.5,0,11,8,5,10,1.64498790413784
-2,0.5,1.5,0,11,8,5,10.1,1.7077205865499
-2,0.5,1.5,0,11,8,5,10.2,1.7695422218433
-2,0.5,1.5,0,11,8,5,10.3,1.82451195196657
-2,0.5,1.5,0,11,8,5,10.4,1.86867920662716
-2,0.5,1.5,0,11,8,5,10.5,1.90052088775413
-2,0.5,1.5,0,11,8,5,10.6,1.9379987244972
2,0.5,1.5,0,11,8,5,0.6,-13.8665304917485
2,0.5,1.5,0,11,8,5,0.7,-11.8511392116739
2,0.5,1.5,0,11,8,5,0.8,-10.1013194960988
2,0.5,1.5,0,11,8,5,0.9,-8.55667529593292
2,0.5,1.5,0,11,8,5,1,-7.17745060817264
2,0.5,1.5,0,11,8,5,1.1,-5.93687478115491
2,0.5,1.5,0,11,8,5,1.2,-4.81658334767903
2,0.5,1.5,0,11,8,5,1.3,-3.80441673235662
2,0.5,1.5,0,11,8,5,1.4,-2.89213210382643
2,0.5,1.5,0,11,8,5,1.5,-2.07427506002507
2,0.5,1.5,0,11,8,5,1.6,-1.34713361733104
2,0.5,1.5,0,11,8,5,1.7,-0.707819578889384
2,0.5,1.5,0,11,8,5,1.8,-0.15369774620705
2,0.5,1.5,0,11,8,5,1.9,0.318460801737377
2,0.5,1.5,0,11,8,5,2,0.7128417070861
2,0.5,1.5,0,11,8,5,2.1,1.03495090948186
2,0.5,1.5,0,11,8,5,2.2,1.29155689042943
2,0.5,1.5,0,11,8,5,2.3,1.49018233181115
2,0.5,1.5,0,11,8,5,2.4,1.63862268987752
2,0.5,1.5,0,11,8,5,2.5,1.7451799651117
2,0.5,1.5,0,11,8,5,2.6,1.81765085464573
2,0.5,1.5,0,11,8,5,2.7,1.86341359577088
2,0.5,1.5,0,11,8,5,2.8,1.88912536422437
2,0.5,1.5,0,11,8,5,2.9,1.90040998803485
2,0.5,1.5,0,11,8,5,3,1.90243957569225
2,0.5,1.5,0,11,8,5,3.1,1.8985599745195
2,0.5,1.5,0,11,8,5,3.2,1.89164267111876
2,0.5,1.5,0,11,8,5,3.3,1.88431398374315
2,0.5,1.5,0,11,8,5,3.4,1.87997117104508
2,0.5,1.5,0,11,8,5,3.5,1.88089797246261
2,0.5,1.5,0,11,8,5,3.6,1.88949441017227
2,0.5,1.5,0,11,8,5,3.7,1.92747546015848
2,0.5,1.5,0,11,8,5,3.8,1.9833048831031
2,0.5,1.5,0,11,8,5,3.9,2.04786358292562
2,0.5,1.5,0,11,8,5,4,2.11801802411548
2,0.5,1.5,0,11,8,5,4.1,2.19244482159806
2,0.5,1.5,0,11,8,5,4.2,2.26503856528101
2,0.5,1.5,0,11,8,5,4.3,2.33777256984432
2,0.5,1.5,0,11,8,5,4.4,2.40260812551676
2,0.5,1.5,0,11,8,5,4.5,2.45525380600043
2,0.5,1.5,0,11,8,5,4.6,2.49277770780728
2,0.5,1.5,0,11,8,5,4.7,2.51085691013345
2,0.5,1.5,0,11,8,5,4.8,2.49886947184504
2,0.5,1.5,0,11,8,5,4.9,2.46998474346064
2,0.5,1.5,0,11,8,5,5,2.49489759823989
2,0.5,1.5,0,11,8,5,5.1,2.51733671153527
2,0.5,1.5,0,11,8,5,5.2,2.54907748630241
2,0.5,1.5,0,11,8,5,5.3,2.59376685340841
2,0.5,1.5,0,11,8,5,5.4,2.6455851571481
2,0.5,1.5,0,11,8,5,5.5,2.69766968103948
2,0.5,1.5,0,11,8,5,5.6,2.74558992083893
2,0.5,1.5,0,11,8,5,5.7,2.78652037297977
2,0.5,1.5,0,11,8,5,5.8,2.81803777579326
2,0.5,1.5,0,11,8,5,5.9,2.83749554001454
2,0.5,1.5,0,11,8,5,6,2.88445810050469
2,0.5,1.5,0,11,8,5,6.1,3.04014493094463
2,0.5,1.5,0,11,8,5,6.2,3.1593717303979
2,0.5,1.5,0,11,8,5,6.3,3.23717154890502
2,0.5,1.5,0,11,8,5,6.4,3.2956628723848
2,0.5,1.5,0,11,8,5,6.5,3.31959859197171
2,0.5,1.5,0,11,8,5,6.6,3.29877203788838
2,0.5,1.5,0,11,8,5,6.7,3.24353919213779
2,0.5,1.5,0,11,8,5,6.8,3.18148544319109
2,0.5,1.5,0,11,8,5,6.9,3.08081910018274
2,0.5,1.5,0,11,8,5,7,2.9435249236092
2,0.5,1.5,0,11,8,5,7.1,3.05705006171865
2,0.5,1.5,0,11,8,5,7.2,3.2240862661038
2,0.5,1.5,0,11,8,5,7.3,3.36829747741404
2,0.5,1.5,0,11,8,5,7.4,3.50797145857158
2,0.5,1.5,0,11,8,5,7.5,3.62298411808807
2,0.5,1.5,0,11,8,5,7.6,3.71205168462175
2,0.5,1.5,0,11,8,5,7.7,3.77427990455709
2,0.5,1.5,0,11,8,5,7.8,3.80927346367271
2,0.5,1.5,0,11,8,5,7.9,3.81734495753195
2,0.5,1.5,0,11,8,5,8,3.79974665147792
2,0.5,1.5,0,11,8,5,8.1,3.75880556436512
2,0.5,1.5,0,11,8,5,8.2,3.72918582426097
2,0.5,1.5,0,11,8,5,8.3,3.70232724784777
2,0.5,1.5,0,11,8,5,8.4,3.66301739123844
2,0.5,1.5,0,11,8,5,8.5,3.61301197486938
2,0.5,1.5,0,11,8,5,8.6,3.55319179780864
2,0.5,1.5,0,11,8,5,8.7,3.48372516594574
2,0.5,1.5,0,11,8,5,8.8,3.40441237089342
2,0.5,1.5,0,11,8,5,8.9,3.31502603099229
2,0.5,1.5,0,11,8,5,9,3.215512522643
2,0.5,1.5,0,11,8,5,9.1,3.10604178582813
2,0.5,1.5,0,11,8,5,9.2,2.98698714941288
2,0.5,1.5,0,11,8,5,9.3,2.85895659708528
2,0.5,1.5,0,11,8,5,9.4,2.75116126826603
2,0.5,1.5,0,11,8,5,9.5,2.73831204445225
2,0.5,1.5,0,11,8,5,9.6,2.73819384532681
2,0.5,1.5,0,11,8,5,9.7,2.74733935376421
2,0.5,1.5,0,11,8,5,9.8,2.76171392615564
2,0.5,1.5,0,11,8,5,9.9,2.77723898942537
2,0.5,1.5,0,11,8,5,10,2.7901271791939
2,0.5,1.5,0,11,8,5,10.1,2.80848001599763
2,0.5,1.5,0,11,8,5,10.2,2.86426063729848
2,0.5,1.5,0,11,8,5,10.3,2.89271555909177
2,0.5,1.5,0,11,8,5,10.4,2.8898632740467
2,0.5,1.5,0,11,8,5,10.5,2.85152270778846
2,0.5,1.5,0,11,8,5,10.6,2.77386325484883
-2,0.5,1.5,0,11,12,5,0.6,-13.4051465178201
-2,0.5,1.5,0,11,12,5,0.7,-11.3575567631441
-2,0.5,1.5,0,11,12,5,0.8,-9.57217365059828
-2,0.5,1.5,0,11,12,5,0.9,-7.98997682747332
-2,0.5,1.5,0,11,12,5,1,-6.57320897305475
-2,0.5,1.5,0,11,12,5,1.1,-5.29722433552482
-2,0.5,1.5,0,11,12,5,1.2,-4.14602159714374
-2,0.5,1.5,0,11,12,5,1.3,-3.11004767918849
-2,0.5,1.5,0,11,12,5,1.4,-2.18353954373103
-2,0.5,1.5,0,11,12,5,1.5,-1.36319704921744
-2,0.5,1.5,0,11,12,5,1.6,-0.646862833181313
-2,0.5,1.5,0,11,12,5,1.7,-0.0323316579579909
-2,0.5,1.5,0,11,12,5,1.8,0.483585927447848
-2,0.5,1.5,0,11,12,5,1.9,0.905665820055714
-2,0.5,1.5,0,11,12,5,2,1.2404657807655
-2,0.5,1.5,0,11,12,5,2.1,1.49672481102652
-2,0.5,1.5,0,11,12,5,2.2,1.68373390532022
-2,0.5,1.5,0,11,12,5,2.3,1.81239231336114
-2,0.5,1.5,0,11,12,5,2.4,1.89332587895032
-2,0.5,1.5,0,11,12,5,2.5,1.93680330263756
-2,0.5,1.5,0,11,12,5,2.6,1.95254953051208
-2,0.5,1.5,0,11,12,5,2.7,1.94937281363288
-2,0.5,1.5,0,11,12,5,2.8,1.93504549685906
-2,0.5,1.5,0,11,12,5,2.9,1.91624941892296
-2,0.5,1.5,0,11,12,5,3,1.89855409660143
-2,0.5,1.5,0,11,12,5,3.1,1.88640847509445
-2,0.5,1.5,0,11,12,5,3.2,1.88314096064619
-2,0.5,1.5,0,11,12,5,3.3,1.89097097320627
-2,0.5,1.5,0,11,12,5,3.4,1.91104244337382
-2,0.5,1.5,0,11,12,5,3.5,1.94348755881878
-2,0.5,1.5,0,11,12,5,3.6,1.98752730092604
-2,0.5,1.5,0,11,12,5,3.7,2.04160491319892
-2,0.5,1.5,0,11,12,5,3.8,2.10470871350841
-2,0.5,1.5,0,11,12,5,3.9,2.17477391512537
-2,0.5,1.5,0,11,12,5,4,2.24802599871802
-2,0.5,1.5,0,11,12,5,4.1,2.32147147610671
-2,0.5,1.5,0,11,12,5,4.2,2.39208032986314
-2,0.5,1.5,0,11,12,5,4.3,2.4610376283522
-2,0.5,1.5,0,11,12,5,4.4,2.52448421903537
-2,0.5,1.5,0,11,12,5,4.5,2.57771114964247
-2,0.5,1.5,0,11,12,5,4.6,2.62500741740816
-2,0.5,1.5,0,11,12,5,4.7,2.66053026018428
-2,0.5,1.5,0,11,12,5,4.8,2.68180664561836
-2,0.5,1.5,0,11,12,5,4.9,2.6952487654275
-2,0.5,1.5,0,11,12,5,5,2.69316264659209
-2,0.5,1.5,0,11,12,5,5.1,2.6778331504409
-2,0.5,1.5,0,11,12,5,5.2,2.6591930392028
-2,0.5,1.5,0,11,12,5,5.3,2.63736139357245
-2,0.5,1.5,0,11,12,5,5.4,2.60964912048629
-2,0.5,1.5,0,11,12,5,5.5,2.57512304617595
-2,0.5,1.5,0,11,12,5,5.6,2.53338834519872
-2,0.5,1.5,0,11,12,5,5.7,2.56465021963469
-2,0.5,1.5,0,11,12,5,5.8,2.60620169521813
-2,0.5,1.5,0,11,12,5,5.9,2.64184050470218
-2,0.5,1.5,0,11,12,5,6,2.67087766181487
-2,0.5,1.5,0,11,12,5,6.1,2.71080443212414
-2,0.5,1.5,0,11,12,5,6.2,2.75041732845547
-2,0.5,1.5,0,11,12,5,6.3,2.81864887489601
-2,0.5,1.5,0,11,12,5,6.4,2.93866645045324
-2,0.5,1.5,0,11,12,5,6.5,3.10283520989808
-2,0.5,1.5,0,11,12,5,6.6,3.27337414792305
-2,0.5,1.5,0,11,12,5,6.7,3.45431215589759
-2,0.5,1.5,0,11,12,5,6.8,3.64099419605609
-2,0.5,1.5,0,11,12,5,6.9,3.81595536780968
-2,0.5,1.5,0,11,12,5,7,3.97651294972555
-2,0.5,1.5,0,11,12,5,7.1,4.1207868826956
-2,0.5,1.5,0,11,12,5,7.2,4.24761994168342
-2,0.5,1.5,0,11,12,5,7.3,4.35643459898252
-2,0.5,1.5,0,11,12,5,7.4,4.44705023308697
-2,0.5,1.5,0,11,12,5,7.5,4.51949717622894
-2,0.5,1.5,0,11,12,5,7.6,4.59585592477163
-2,0.5,1.5,0,11,12,5,7.7,4.65915959045494
-2,0.5,1.5,0,11,12,5,7.8,4.70436701068602
-2,0.5,1.5,0,11,12,5,7.9,4.74452217507954
-2,0.5,1.5,0,11,12,5,8,4.78192770777938
-2,0.5,1.5,0,11,12,5,8.1,4.79249083268326
-2,0.5,1.5,0,11,12,5,8.2,4.77380651843776
-2,0.5,1.5,0,11,12,5,8.3,4.72376864657934
-2,0.5,1.5,0,11,12,5,8.4,4.64040121072493
-2,0.5,1.5,0,11,12,5,8.5,4.52170543280996
-2,0.5,1.5,0,11,12,5,8.6,4.38001702719463
-2,0.5,1.5,0,11,12,5,8.7,4.20573125708056
-2,0.5,1.5,0,11,12,5,8.8,3.98708266617183
-2,0.5,1.5,0,11,12,5,8.9,3.72665522568217
-2,0.5,1.5,0,11,12,5,9,3.51182587422892
-2,0.5,1.5,0,11,12,5,9.1,3.34877723800927
-2,0.5,1.5,0,11,12,5,9.2,3.17626746518792
-2,0.5,1.5,0,11,12,5,9.3,2.99193688742578
-2,0.5,1.5,0,11,12,5,9.4,2.79229717191675
-2,0.5,1.5,0,11,12,5,9.5,2.57278034620851
-2,0.5,1.5,0,11,12,5,9.6,2.32774413561396
-2,0.5,1.5,0,11,12,5,9.7,2.05047433925465
-2,0.5,1.5,0,11,12,5,9.8,1.73324758179495
-2,0.5,1.5,0,11,12,5,9.9,1.36749540444134
-2,0.5,1.5,0,11,12,5,10,1.23240713781162
-2,0.5,1.5,0,11,12,5,10.1,1.33431588905575
-2,0.5,1.5,0,11,12,5,10.2,1.4382100766164
-2,0.5,1.5,0,11,12,5,10.3,1.52830566083015
-2,0.5,1.5,0,11,12,5,10.4,1.59142490086686
-2,0.5,1.5,0,11,12,5,10.5,1.61725225001699
-2,0.5,1.5,0,11,12,5,10.6,1.75700106077937
2,0.5,1.5,0,11,12,5,0.6,-13.4765082286031
2,0.5,1.5,0,11,12,5,0.7,-11.4736147701339
2,0.5,1.5,0,11,12,5,0.8,-9.73731683826328
2,0.5,1.5,0,11,12,5,0.9,-8.20733007181613
2,0.5,1.5,0,11,12,5,1,-6.84407495289455
2,0.5,1.5,0,11,12,5,1.1,-5.62086162482144
2,0.5,1.5,0,11,12,5,1.2,-4.51938779231513
2,0.5,1.5,0,11,12,5,1.3,-3.52729335066869
2,0.5,1.5,0,11,12,5,1.4,-2.63647650395307
2,0.5,1.5,0,11,12,5,1.5,-1.84103124261689
2,0.5,1.5,0,11,12,5,1.6,-1.13721366018472
2,0.5,1.5,0,11,12,5,1.7,-0.521688382172753
2,0.5,1.5,0,11,12,5,1.8,0.00852951101478496
2,0.5,1.5,0,11,12,5,1.9,0.45736369368144
2,0.5,1.5,0,11,12,5,2,0.829107982862463
2,0.5,1.5,0,11,12,5,2.1,1.12947648708208
2,0.5,1.5,0,11,12,5,2.2,1.36551629340991
2,0.5,1.5,0,11,12,5,2.3,1.54439261597588
2,0.5,1.5,0,11,12,5,2.4,1.67429033837918
2,0.5,1.5,0,11,12,5,2.5,1.76373869458461
2,0.5,1.5,0,11,12,5,2.6,1.82089529776065
2,0.5,1.5,0,11,12,5,2.7,1.85338372748577
2,0.5,1.5,0,11,12,5,2.8,1.86870566766588
2,0.5,1.5,0,11,12,5,2.9,1.87403398817674
2,0.5,1.5,0,11,12,5,3,1.87484900148336
2,0.5,1.5,0,11,12,5,3.1,1.87586618629422
2,0.5,1.5,0,11,12,5,3.2,1.88085416144765
2,0.5,1.5,0,11,12,5,3.3,1.89245937204782
2,0.5,1.5,0,11,12,5,3.4,1.91241424811703
2,0.5,1.5,0,11,12,5,3.5,1.94163502319386
2,0.5,1.5,0,11,12,5,3.6,1.9790846843743
2,0.5,1.5,0,11,12,5,3.7,2.02328857075984
2,0.5,1.5,0,11,12,5,3.8,2.0720591720305
2,0.5,1.5,0,11,12,5,3.9,2.12266883503194
2,0.5,1.5,0,11,12,5,4,2.17201218718726
2,0.5,1.5,0,11,12,5,4.1,2.21674020662894
2,0.5,1.5,0,11,12,5,4.2,2.25335623985868
2,0.5,1.5,0,11,12,5,4.3,2.2782816169406
2,0.5,1.5,0,11,12,5,4.4,2.30457505610509
2,0.5,1.5,0,11,12,5,4.5,2.34257453737974
2,0.5,1.5,0,11,12,5,4.6,2.37024191913901
2,0.5,1.5,0,11,12,5,4.7,2.39192047552848
2,0.5,1.5,0,11,12,5,4.8,2.4098051070339
2,0.5,1.5,0,11,12,5,4.9,2.44342001588463
2,0.5,1.5,0,11,12,5,5,2.5082975085911
2,0.5,1.5,0,11,12,5,5.1,2.59431459282799
2,0.5,1.5,0,11,12,5,5.2,2.67726740340022
2,0.5,1.5,0,11,12,5,5.3,2.74128837394277
2,0.5,1.5,0,11,12,5,5.4,2.78194250817836
2,0.5,1.5,0,11,12,5,5.5,2.80027077045528
2,0.5,1.5,0,11,12,5,5.6,2.80180011442793
2,0.5,1.5,0,11,12,5,5.7,2.78916400118126
2,0.5,1.5,0,11,12,5,5.8,2.76109705708087
2,0.5,1.5,0,11,12,5,5.9,2.71906686073565
2,0.5,1.5,0,11,12,5,6,2.66420221956009
2,0.5,1.5,0,11,12,5,6.1,2.61995835942662
2,0.5,1.5,0,11,12,5,6.2,2.70017816210939
2,0.5,1.5,0,11,12,5,6.3,2.76705899056725
2,0.5,1.5,0,11,12,5,6.4,2.80014853032562
2,0.5,1.5,0,11,12,5,6.5,2.79870898953581
2,0.5,1.5,0,11,12,5,6.6,2.76333329398925
2,0.5,1.5,0,11,12,5,6.7,2.69601220602049
2,0.5,1.5,0,11,12,5,6.8,2.89306290093126
2,0.5,1.5,0,11,12,5,6.9,3.08912761160839
2,0.5,1.5,0,11,12,5,7,3.26598861661135
2,0.5,1.5,0,11,12,5,7.1,3.41853846459653
2,0.5,1.5,0,11,12,5,7.2,3.54256407103309
2,0.5,1.5,0,11,12,5,7.3,3.63465772921221
2,0.5,1.5,0,11,12,5,7.4,3.69213068689004
2,0.5,1.5,0,11,12,5,7.5,3.71297790006257
2,0.5,1.5,0,11,12,5,7.6,3.69594427640306
2,0.5,1.5,0,11,12,5,7.7,3.7408868026837
2,0.5,1.5,0,11,12,5,7.8,3.76290922493084
2,0.5,1.5,0,11,12,5,7.9,3.7918859243661
2,0.5,1.5,0,11,12,5,8,3.80993637982213
2,0.5,1.5,0,11,12,5,8.1,3.78902581267665
2,0.5,1.5,0,11,12,5,8.2,3.73030103906089
2,0.5,1.5,0,11,12,5,8.3,3.63657638546712
2,0.5,1.5,0,11,12,5,8.4,3.51214130244873
2,0.5,1.5,0,11,12,5,8.5,3.36244691426568
2,0.5,1.5,0,11,12,5,8.6,3.2508979528726
2,0.5,1.5,0,11,12,5,8.7,3.13722452099279
2,0.5,1.5,0,11,12,5,8.8,3.01739510291059
2,0.5,1.5,0,11,12,5,8.9,2.89498904906909
2,0.5,1.5,0,11,12,5,9,2.99012199437139
2,0.5,1.5,0,11,12,5,9.1,3.11417702870625
2,0.5,1.5,0,11,12,5,9.2,3.23054835325288
2,0.5,1.5,0,11,12,5,9.3,3.32721168144761
2,0.5,1.5,0,11,12,5,9.4,3.39472111004782
2,0.5,1.5,0,11,12,5,9.5,3.42700150858055
2,0.5,1.5,0,11,12,5,9.6,3.43769701052223
2,0.5,1.5,0,11,12,5,9.7,3.49971509226546
2,0.5,1.5,0,11,12,5,9.8,3.54381931207495
2,0.5,1.5,0,11,12,5,9.9,3.56848829995731
2,0.5,1.5,0,11,12,5,10,3.62119055391424
2,0.5,1.5,0,11,12,5,10.1,3.64889783363862
2,0.5,1.5,0,11,12,5,10.2,3.61689888887894
2,0.5,1.5,0,11,12,5,10.3,3.52645173886932
2,0.5,1.5,0,11,12,5,10.4,3.38655137531547
2,0.5,1.5,0,11,12,5,10.5,3.27323679023411
2,0.5,1.5,0,11,12,5,10.6,3.20380700054966
-2,0.5,1.5,0,9,8,15,0.6,-19.2612218027004
-2,0.5,1.5,0,9,8,15,0.7,-17.1083429473009
-2,0.5,1.5,0,9,8,15,0.8,-15.2078610346595
-2,0.5,1.5,0,9,8,15,0.9,-13.5046229049912
-2,0.5,1.5,0,9,8,15,1,-11.9624592840016
-2,0.5,1.5,0,9,8,15,1.1,-10.5581875826622
-2,0.5,1.5,0,9,8,15,1.2,-9.27858857706054
-2,0.5,1.5,0,9,8,15,1.3,-8.11635821380377
-2,0.5,1.5,0,9,8,15,1.4,-7.06687566699565
-2,0.5,1.5,0,9,8,15,1.5,-6.12657377980631
-2,0.5,1.5,0,9,8,15,1.6,-5.29138434180767
-2,0.5,1.5,0,9,8,15,1.7,-4.55421920636214
-2,0.5,1.5,0,9,8,15,1.8,-3.90776826268892
-2,0.5,1.5,0,9,8,15,1.9,-3.34197358189474
-2,0.5,1.5,0,9,8,15,2,-2.84568083864142
-2,0.5,1.5,0,9,8,15,2.1,-2.40849693532978
-2,0.5,1.5,0,9,8,15,2.2,-2.01984634678352
-2,0.5,1.5,0,9,8,15,2.3,-1.67010789592579
-2,0.5,1.5,0,9,8,15,2.4,-1.3509361192768
-2,0.5,1.5,0,9,8,15,2.5,-1.05540926631903
-2,0.5,1.5,0,9,8,15,2.6,-0.777541665038335
-2,0.5,1.5,0,9,8,15,2.7,-0.513703215743494
-2,0.5,1.5,0,9,8,15,2.8,-0.261054900031478
-2,0.5,1.5,0,9,8,15,2.9,-0.0178566806521479
-2,0.5,1.5,0,9,8,15,3,0.216676133127277
-2,0.5,1.5,0,9,8,15,3.1,0.442530543001036
-2,0.5,1.5,0,9,8,15,3.2,0.659045491639597
-2,0.5,1.5,0,9,8,15,3.3,0.86504382923186
-2,0.5,1.5,0,9,8,15,3.4,1.05893591509921
-2,0.5,1.5,0,9,8,15,3.5,1.23878683297222
-2,0.5,1.5,0,9,8,15,3.6,1.40459186373805
-2,0.5,1.5,0,9,8,15,3.7,1.55265933698124
-2,0.5,1.5,0,9,8,15,3.8,1.68009016828224
-2,0.5,1.5,0,9,8,15,3.9,1.78351952382084
-2,0.5,1.5,0,9,8,15,4,1.85875605355014
-2,0.5,1.5,0,9,8,15,4.1,1.90656192732236
-2,0.5,1.5,0,9,8,15,4.2,1.92069345700994
-2,0.5,1.5,0,9,8,15,4.3,1.89757450554448
-2,0.5,1.5,0,9,8,15,4.4,1.83043342292975
-2,0.5,1.5,0,9,8,15,4.5,1.70709793666695
-2,0.5,1.5,0,9,8,15,4.6,1.5027673807495
-2,0.5,1.5,0,9,8,15,4.7,1.16965245093094
-2,0.5,1.5,0,9,8,15,4.8,1.0492885469904
-2,0.5,1.5,0,9,8,15,4.9,1.36307689385542
-2,0.5,1.5,0,9,8,15,5,1.70524375368585
-2,0.5,1.5,0,9,8,15,5.1,1.97375326993282
-2,0.5,1.5,0,9,8,15,5.2,2.12716055069863
-2,0.5,1.5,0,9,8,15,5.3,2.15057509631877
-2,0.5,1.5,0,9,8,15,5.4,2.08375188120939
-2,0.5,1.5,0,9,8,15,5.5,1.97227307775028
-2,0.5,1.5,0,9,8,15,5.6,1.84088353656896
-2,0.5,1.5,0,9,8,15,5.7,1.70667762826536
-2,0.5,1.5,0,9,8,15,5.8,1.5812674602844
-2,0.5,1.5,0,9,8,15,5.9,1.47048227978092
-2,0.5,1.5,0,9,8,15,6,1.37618987399137
-2,0.5,1.5,0,9,8,15,6.1,1.29744367117865
-2,0.5,1.5,0,9,8,15,6.2,1.23127747878403
-2,0.5,1.5,0,9,8,15,6.3,1.17334796118287
-2,0.5,1.5,0,9,8,15,6.4,1.11851081205834
-2,0.5,1.5,0,9,8,15,6.5,1.06134196850585
-2,0.5,1.5,0,9,8,15,6.6,0.996586753748649
-2,0.5,1.5,0,9,8,15,6.7,0.919504671001959
-2,0.5,1.5,0,9,8,15,6.8,0.826084406146186
-2,0.5,1.5,0,9,8,15,6.9,0.713107894092459
-2,0.5,1.5,0,9,8,15,7,0.578064752053576
-2,0.5,1.5,0,9,8,15,7.1,0.418944624747437
-2,0.5,1.5,0,9,8,15,7.2,0.242907833809176
-2,0.5,1.5,0,9,8,15,7.3,0.105938006448644
-2,0.5,1.5,0,9,8,15,7.4,0.0354341671842204
-2,0.5,1.5,0,9,8,15,7.5,-0.062913873923093
-2,0.5,1.5,0,9,8,15,7.6,-0.104040912171538
-2,0.5,1.5,0,9,8,15,7.7,-0.0933927047028833
-2,0.5,1.5,0,9,8,15,7.8,-0.0794002752240081
-2,0.5,1.5,0,9,8,15,7.9,-0.0615930681390886
-2,0.5,1.5,0,9,8,15,8,-0.0395410008619374
-2,0.5,1.5,0,9,8,15,8.1,-0.0132422567011316
-2,0.5,1.5,0,9,8,15,8.2,0.0163438099513231
-2,0.5,1.5,0,9,8,15,8.3,0.0467839614045939
-2,0.5,1.5,0,9,8,15,8.4,0.0999581907254947
-2,0.5,1.5,0,9,8,15,8.5,0.183308217092896
-2,0.5,1.5,0,9,8,15,8.6,0.252464818590009
-2,0.5,1.5,0,9,8,15,8.7,0.30088040034318
-2,0.5,1.5,0,9,8,15,8.8,0.334729397250076
-2,0.5,1.5,0,9,8,15,8.9,0.350697907385806
-2,0.5,1.5,0,9,8,15,9,0.80099715904625
-2,0.5,1.5,0,9,8,15,9.1,1.27601187381294
-2,0.5,1.5,0,9,8,15,9.2,1.71324775767142
-2,0.5,1.5,0,9,8,15,9.3,2.10938968501871
-2,0.5,1.5,0,9,8,15,9.4,2.47993747291496
-2,0.5,1.5,0,9,8,15,9.5,2.83092383909894
-2,0.5,1.5,0,9,8,15,9.6,3.13847392733054
-2,0.5,1.5,0,9,8,15,9.7,3.39900075003064
-2,0.5,1.5,0,9,8,15,9.8,3.60861129574349
