"df [mm]","ex1 [mm]","ex2 [mm]","Phi [deg]","XPF1 [mm]","XPF2 [mm]","YG [mm]","Freq [GHz]","max(dB(GainTotal)) []"
2,3.5,2.5,0,11,12,5,10.2,-11.9534057969967
2,3.5,2.5,0,11,12,5,10.3,-11.7985280201504
2,3.5,2.5,0,11,12,5,10.4,-11.6620789042729
2,3.5,2.5,0,11,12,5,10.5,-11.5104718305568
2,3.5,2.5,0,11,12,5,10.6,-11.325649362202
-2,3.5,2.5,0,9,8,15,0.6,-25.7592502210846
-2,3.5,2.5,0,9,8,15,0.7,-23.7836498637732
-2,3.5,2.5,0,9,8,15,0.8,-22.1632416201381
-2,3.5,2.5,0,9,8,15,0.9,-20.5954784650857
-2,3.5,2.5,0,9,8,15,1,-19.2851227910131
-2,3.5,2.5,0,9,8,15,1.1,-18.1284407907235
-2,3.5,2.5,0,9,8,15,1.2,-16.9668508356553
-2,3.5,2.5,0,9,8,15,1.3,-16.0905108357534
-2,3.5,2.5,0,9,8,15,1.4,-15.157020870323
-2,3.5,2.5,0,9,8,15,1.5,-14.455514760549
-2,3.5,2.5,0,9,8,15,1.6,-13.9310649468695
-2,3.5,2.5,0,9,8,15,1.7,-13.5194108389224
-2,3.5,2.5,0,9,8,15,1.8,-13.3793581993623
-2,3.5,2.5,0,9,8,15,1.9,-13.0977727804941
-2,3.5,2.5,0,9,8,15,2,-13.0216341090269
-2,3.5,2.5,0,9,8,15,2.1,-13.0237007687492
-2,3.5,2.5,0,9,8,15,2.2,-13.0504837527808
-2,3.5,2.5,0,9,8,15,2.3,-13.2810154078007
-2,3.5,2.5,0,9,8,15,2.4,-13.4288266957245
-2,3.5,2.5,0,9,8,15,2.5,-13.7111776217963
-2,3.5,2.5,0,9,8,15,2.6,-13.9487783776929
-2,3.5,2.5,0,9,8,15,2.7,-14.1310543328939
-2,3.5,2.5,0,9,8,15,2.8,-14.3195880826238
-2,3.5,2.5,0,9,8,15,2.9,-14.4702446631002
-2,3.5,2.5,0,9,8,15,3,-14.5655780982603
-2,3.5,2.5,0,9,8,15,3.1,-14.6790500753307
-2,3.5,2.5,0,9,8,15,3.2,-14.6587919439378
-2,3.5,2.5,0,9,8,15,3.3,-14.694527502836
-2,3.5,2.5,0,9,8,15,3.4,-14.6492167772887
-2,3.5,2.5,0,9,8,15,3.5,-14.5697666750246
-2,3.5,2.5,0,9,8,15,3.6,-14.5147388040184
-2,3.5,2.5,0,9,8,15,3.7,-14.408610693517
-2,3.5,2.5,0,9,8,15,3.8,-14.3184187318299
-2,3.5,2.5,0,9,8,15,3.9,-14.1978216070285
-2,3.5,2.5,0,9,8,15,4,-14.0503276749582
-2,3.5,2.5,0,9,8,15,4.1,-13.9363439484448
-2,3.5,2.5,0,9,8,15,4.2,-13.824593600354
-2,3.5,2.5,0,9,8,15,4.3,-13.7339774438981
-2,3.5,2.5,0,9,8,15,4.4,-13.6659407541812
-2,3.5,2.5,0,9,8,15,4.5,-13.6147752461646
-2,3.5,2.5,0,9,8,15,4.6,-13.5742880969536
-2,3.5,2.5,0,9,8,15,4.7,-13.5380160335351
-2,3.5,2.5,0,9,8,15,4.8,-13.5001261988067
-2,3.5,2.5,0,9,8,15,4.9,-13.46258362107
-2,3.5,2.5,0,9,8,15,5,-13.4217071839016
-2,3.5,2.5,0,9,8,15,5.1,-13.3703741663281
-2,3.5,2.5,0,9,8,15,5.2,-13.3093900922712
-2,3.5,2.5,0,9,8,15,5.3,-13.2166467887734
-2,3.5,2.5,0,9,8,15,5.4,-13.0826041212663
-2,3.5,2.5,0,9,8,15,5.5,-12.9069910552925
-2,3.5,2.5,0,9,8,15,5.6,-12.7115007906208
-2,3.5,2.5,0,9,8,15,5.7,-12.4855226577315
-2,3.5,2.5,0,9,8,15,5.8,-12.2376527987498
-2,3.5,2.5,0,9,8,15,5.9,-11.977571067617
-2,3.5,2.5,0,9,8,15,6,-11.695265872069
-2,3.5,2.5,0,9,8,15,6.1,-11.3968568752465
-2,3.5,2.5,0,9,8,15,6.2,-11.0959122324458
-2,3.5,2.5,0,9,8,15,6.3,-10.7731788747208
-2,3.5,2.5,0,9,8,15,6.4,-10.4377428122613
-2,3.5,2.5,0,9,8,15,6.5,-10.1091828644146
-2,3.5,2.5,0,9,8,15,6.6,-9.78379319205424
-2,3.5,2.5,0,9,8,15,6.7,-9.46605501983711
-2,3.5,2.5,0,9,8,15,6.8,-9.15493179288941
-2,3.5,2.5,0,9,8,15,6.9,-8.85148961668584
-2,3.5,2.5,0,9,8,15,7,-8.55844977421386
-2,3.5,2.5,0,9,8,15,7.1,-8.27114241815637
-2,3.5,2.5,0,9,8,15,7.2,-7.98382289384414
-2,3.5,2.5,0,9,8,15,7.3,-7.70671140713209
-2,3.5,2.5,0,9,8,15,7.4,-7.43604696859807
-2,3.5,2.5,0,9,8,15,7.5,-7.16989929910124
-2,3.5,2.5,0,9,8,15,7.6,-6.90810251048104
-2,3.5,2.5,0,9,8,15,7.7,-6.65528031976249
-2,3.5,2.5,0,9,8,15,7.8,-6.41691198400864
-2,3.5,2.5,0,9,8,15,7.9,-6.19444632074663
-2,3.5,2.5,0,9,8,15,8,-5.9861892769312
-2,3.5,2.5,0,9,8,15,8.1,-5.79637497957004
-2,3.5,2.5,0,9,8,15,8.2,-5.63505813084039
-2,3.5,2.5,0,9,8,15,8.3,-5.5234948681315
-2,3.5,2.5,0,9,8,15,8.4,-5.44065482447128
-2,3.5,2.5,0,9,8,15,8.5,-5.39265323385196
-2,3.5,2.5,0,9,8,15,8.6,-5.38494074728305
-2,3.5,2.5,0,9,8,15,8.7,-5.41044229782308
-2,3.5,2.5,0,9,8,15,8.8,-5.43952965464092
-2,3.5,2.5,0,9,8,15,8.9,-5.50331997622295
-2,3.5,2.5,0,9,8,15,9,-5.59057069158425
-2,3.5,2.5,0,9,8,15,9.1,-5.67832581395203
-2,3.5,2.5,0,9,8,15,9.2,-5.75404213174534
-2,3.5,2.5,0,9,8,15,9.3,-5.83893552018459
-2,3.5,2.5,0,9,8,15,9.4,-5.92630462589573
-2,3.5,2.5,0,9,8,15,9.5,-6.03621391013452
-2,3.5,2.5,0,9,8,15,9.6,-6.16660979510717
-2,3.5,2.5,0,9,8,15,9.7,-6.30721164745128
-2,3.5,2.5,0,9,8,15,9.8,-6.47475616128095
-2,3.5,2.5,0,9,8,15,9.9,-6.66629721074845
-2,3.5,2.5,0,9,8,15,10,-6.89213191991136
-2,3.5,2.5,0,9,8,15,10.1,-7.16830920873985
-2,3.5,2.5,0,9,8,15,10.2,-7.48667997102448
-2,3.5,2.5,0,9,8,15,10.3,-7.83616709555014
-2,3.5,2.5,0,9,8,15,10.4,-8.21804808282189
-2,3.5,2.5,0,9,8,15,10.5,-8.63427423117331
-2,3.5,2.5,0,9,8,15,10.6,-9.08291536122686
2,3.5,2.5,0,9,8,15,0.6,-26.0629634310897
2,3.5,2.5,0,9,8,15,0.7,-24.0853893435379
2,3.5,2.5,0,9,8,15,0.8,-22.4840134756652
2,3.5,2.5,0,9,8,15,0.9,-20.920615510107
2,3.5,2.5,0,9,8,15,1,-19.614651377931
2,3.5,2.5,0,9,8,15,1.1,-18.4563108391405
2,3.5,2.5,0,9,8,15,1.2,-17.2913259149937
2,3.5,2.5,0,9,8,15,1.3,-16.404156634219
2,3.5,2.5,0,9,8,15,1.4,-15.462916420799
2,3.5,2.5,0,9,8,15,1.5,-14.7487246253957
2,3.5,2.5,0,9,8,15,1.6,-14.2024701323847
2,3.5,2.5,0,9,8,15,1.7,-13.7650483425372
2,3.5,2.5,0,9,8,15,1.8,-13.5911841365112
2,3.5,2.5,0,9,8,15,1.9,-13.2775674336035
2,3.5,2.5,0,9,8,15,2,-13.1590057011409
2,3.5,2.5,0,9,8,15,2.1,-13.1080116786196
2,3.5,2.5,0,9,8,15,2.2,-13.079280456948
2,3.5,2.5,0,9,8,15,2.3,-13.2472817784562
2,3.5,2.5,0,9,8,15,2.4,-13.3340378266041
2,3.5,2.5,0,9,8,15,2.5,-13.5618677599161
2,3.5,2.5,0,9,8,15,2.6,-13.7520457740372
2,3.5,2.5,0,9,8,15,2.7,-13.9032030875971
2,3.5,2.5,0,9,8,15,2.8,-14.0682831798993
2,3.5,2.5,0,9,8,15,2.9,-14.212827354992
2,3.5,2.5,0,9,8,15,3,-14.2784119176997
2,3.5,2.5,0,9,8,15,3.1,-14.3654346209455
2,3.5,2.5,0,9,8,15,3.2,-14.310850474391
2,3.5,2.5,0,9,8,15,3.3,-14.304523194918
2,3.5,2.5,0,9,8,15,3.4,-14.2064180947631
2,3.5,2.5,0,9,8,15,3.5,-14.0615073059262
2,3.5,2.5,0,9,8,15,3.6,-13.9496429607849
2,3.5,2.5,0,9,8,15,3.7,-13.7818397064473
2,3.5,2.5,0,9,8,15,3.8,-13.6481253816176
2,3.5,2.5,0,9,8,15,3.9,-13.4972211739338
2,3.5,2.5,0,9,8,15,4,-13.3232596516534
2,3.5,2.5,0,9,8,15,4.1,-13.1753856981651
2,3.5,2.5,0,9,8,15,4.2,-13.0459146935856
2,3.5,2.5,0,9,8,15,4.3,-12.9437953626852
2,3.5,2.5,0,9,8,15,4.4,-12.8747740711787
2,3.5,2.5,0,9,8,15,4.5,-12.8273221664722
2,3.5,2.5,0,9,8,15,4.6,-12.8084824599852
2,3.5,2.5,0,9,8,15,4.7,-12.8173838303159
2,3.5,2.5,0,9,8,15,4.8,-12.8563020472733
2,3.5,2.5,0,9,8,15,4.9,-12.9077635027583
2,3.5,2.5,0,9,8,15,5,-12.9903724419401
2,3.5,2.5,0,9,8,15,5.1,-13.094653980259
2,3.5,2.5,0,9,8,15,5.2,-13.2205428769723
2,3.5,2.5,0,9,8,15,5.3,-13.3393537418385
2,3.5,2.5,0,9,8,15,5.4,-13.4522573947148
2,3.5,2.5,0,9,8,15,5.5,-13.5458125326377
2,3.5,2.5,0,9,8,15,5.6,-13.6122060055432
2,3.5,2.5,0,9,8,15,5.7,-13.6559711376928
2,3.5,2.5,0,9,8,15,5.8,-13.6884841051372
2,3.5,2.5,0,9,8,15,5.9,-13.6666659729872
2,3.5,2.5,0,9,8,15,6,-13.6483497476287
2,3.5,2.5,0,9,8,15,6.1,-13.6231764190286
2,3.5,2.5,0,9,8,15,6.2,-13.5726088380248
2,3.5,2.5,0,9,8,15,6.3,-13.5291102294887
2,3.5,2.5,0,9,8,15,6.4,-13.5022628505529
2,3.5,2.5,0,9,8,15,6.5,-13.4982824226403
2,3.5,2.5,0,9,8,15,6.6,-13.4986659039696
2,3.5,2.5,0,9,8,15,6.7,-13.4920865972363
2,3.5,2.5,0,9,8,15,6.8,-13.4753059350352
2,3.5,2.5,0,9,8,15,6.9,-13.4821431108549
2,3.5,2.5,0,9,8,15,7,-13.3940554123283
2,3.5,2.5,0,9,8,15,7.1,-13.1843154055745
2,3.5,2.5,0,9,8,15,7.2,-12.9569316921634
2,3.5,2.5,0,9,8,15,7.3,-12.6957937180003
2,3.5,2.5,0,9,8,15,7.4,-12.4126005118574
2,3.5,2.5,0,9,8,15,7.5,-12.0945425709273
2,3.5,2.5,0,9,8,15,7.6,-11.7723008276061
2,3.5,2.5,0,9,8,15,7.7,-11.4450686535025
2,3.5,2.5,0,9,8,15,7.8,-11.1145749419009
2,3.5,2.5,0,9,8,15,7.9,-10.7798007611688
2,3.5,2.5,0,9,8,15,8,-10.429736348975
2,3.5,2.5,0,9,8,15,8.1,-10.0965594866845
2,3.5,2.5,0,9,8,15,8.2,-9.77704496899148
2,3.5,2.5,0,9,8,15,8.3,-9.45986349786337
2,3.5,2.5,0,9,8,15,8.4,-9.15130000070974
2,3.5,2.5,0,9,8,15,8.5,-8.86464812232243
2,3.5,2.5,0,9,8,15,8.6,-8.58504999002181
2,3.5,2.5,0,9,8,15,8.7,-8.31419618438164
2,3.5,2.5,0,9,8,15,8.8,-8.0478123591177
2,3.5,2.5,0,9,8,15,8.9,-7.78155780812119
2,3.5,2.5,0,9,8,15,9,-7.52710290756072
2,3.5,2.5,0,9,8,15,9.1,-7.285536923674
2,3.5,2.5,0,9,8,15,9.2,-7.05968787623697
2,3.5,2.5,0,9,8,15,9.3,-6.84363883515113
2,3.5,2.5,0,9,8,15,9.4,-6.64113173878015
2,3.5,2.5,0,9,8,15,9.5,-6.45563760901309
2,3.5,2.5,0,9,8,15,9.6,-6.27863683324614
2,3.5,2.5,0,9,8,15,9.7,-6.1290613085907
2,3.5,2.5,0,9,8,15,9.8,-5.98909756802047
2,3.5,2.5,0,9,8,15,9.9,-5.85539001605483
2,3.5,2.5,0,9,8,15,10,-5.75031701052536
2,3.5,2.5,0,9,8,15,10.1,-5.65498536122088
2,3.5,2.5,0,9,8,15,10.2,-5.57229508873307
2,3.5,2.5,0,9,8,15,10.3,-5.50263806327162
2,3.5,2.5,0,9,8,15,10.4,-5.4506010425716
2,3.5,2.5,0,9,8,15,10.5,-5.43078776242026
2,3.5,2.5,0,9,8,15,10.6,-5.42901650591371
-2,3.5,2.5,0,9,12,15,0.6,-25.7292533561131
-2,3.5,2.5,0,9,12,15,0.7,-23.7659881606869
-2,3.5,2.5,0,9,12,15,0.8,-22.1725251365267
-2,3.5,2.5,0,9,12,15,0.9,-20.6148009843668
-2,3.5,2.5,0,9,12,15,1,-19.3088251444511
-2,3.5,2.5,0,9,12,15,1.1,-18.1633250164673
-2,3.5,2.5,0,9,12,15,1.2,-17.005050269576
-2,3.5,2.5,0,9,12,15,1.3,-16.1365234131804
-2,3.5,2.5,0,9,12,15,1.4,-15.2121950011431
-2,3.5,2.5,0,9,12,15,1.5,-14.5215178126714
-2,3.5,2.5,0,9,12,15,1.6,-14.011208474949
-2,3.5,2.5,0,9,12,15,1.7,-13.6131081070839
-2,3.5,2.5,0,9,12,15,1.8,-13.4908506163787
-2,3.5,2.5,0,9,12,15,1.9,-13.2293307142628
-2,3.5,2.5,0,9,12,15,2,-13.174269109327
-2,3.5,2.5,0,9,12,15,2.1,-13.1974926572958
-2,3.5,2.5,0,9,12,15,2.2,-13.249629448189
-2,3.5,2.5,0,9,12,15,2.3,-13.5055615210547
-2,3.5,2.5,0,9,12,15,2.4,-13.6820237115186
-2,3.5,2.5,0,9,12,15,2.5,-14.0123135106864
-2,3.5,2.5,0,9,12,15,2.6,-14.2945368635037
-2,3.5,2.5,0,9,12,15,2.7,-14.5513322698667
-2,3.5,2.5,0,9,12,15,2.8,-14.8037899759185
-2,3.5,2.5,0,9,12,15,2.9,-15.0198557069101
-2,3.5,2.5,0,9,12,15,3,-15.1447673814745
-2,3.5,2.5,0,9,12,15,3.1,-15.282284910823
-2,3.5,2.5,0,9,12,15,3.2,-15.3003110226035
-2,3.5,2.5,0,9,12,15,3.3,-15.3524690017751
-2,3.5,2.5,0,9,12,15,3.4,-15.3150506298335
-2,3.5,2.5,0,9,12,15,3.5,-15.2206286145903
-2,3.5,2.5,0,9,12,15,3.6,-15.1405853390949
-2,3.5,2.5,0,9,12,15,3.7,-15.0059739928719
-2,3.5,2.5,0,9,12,15,3.8,-14.8825813464748
-2,3.5,2.5,0,9,12,15,3.9,-14.7125579177077
-2,3.5,2.5,0,9,12,15,4,-14.5193828002375
-2,3.5,2.5,0,9,12,15,4.1,-14.3307755165329
-2,3.5,2.5,0,9,12,15,4.2,-14.1262158032025
-2,3.5,2.5,0,9,12,15,4.3,-13.9304018716449
-2,3.5,2.5,0,9,12,15,4.4,-13.7536048767872
-2,3.5,2.5,0,9,12,15,4.5,-13.593711772168
-2,3.5,2.5,0,9,12,15,4.6,-13.4279087465725
-2,3.5,2.5,0,9,12,15,4.7,-13.2527471410816
-2,3.5,2.5,0,9,12,15,4.8,-13.0932848019083
-2,3.5,2.5,0,9,12,15,4.9,-12.941470067992
-2,3.5,2.5,0,9,12,15,5,-12.8113354070541
-2,3.5,2.5,0,9,12,15,5.1,-12.691241231292
-2,3.5,2.5,0,9,12,15,5.2,-12.5594265758608
-2,3.5,2.5,0,9,12,15,5.3,-12.4182633969939
-2,3.5,2.5,0,9,12,15,5.4,-12.270964549284
-2,3.5,2.5,0,9,12,15,5.5,-12.1063684174432
-2,3.5,2.5,0,9,12,15,5.6,-11.9182413437867
-2,3.5,2.5,0,9,12,15,5.7,-11.7163093131539
-2,3.5,2.5,0,9,12,15,5.8,-11.5090498593948
-2,3.5,2.5,0,9,12,15,5.9,-11.2832712409621
-2,3.5,2.5,0,9,12,15,6,-11.0409890297971
-2,3.5,2.5,0,9,12,15,6.1,-10.7783296524634
-2,3.5,2.5,0,9,12,15,6.2,-10.5102695993029
-2,3.5,2.5,0,9,12,15,6.3,-10.2387514717355
-2,3.5,2.5,0,9,12,15,6.4,-9.96632030010992
-2,3.5,2.5,0,9,12,15,6.5,-9.68469265180993
-2,3.5,2.5,0,9,12,15,6.6,-9.40537758769852
-2,3.5,2.5,0,9,12,15,6.7,-9.12398778639153
-2,3.5,2.5,0,9,12,15,6.8,-8.8414945241513
-2,3.5,2.5,0,9,12,15,6.9,-8.56900770448969
-2,3.5,2.5,0,9,12,15,7,-8.29536899804818
-2,3.5,2.5,0,9,12,15,7.1,-8.02860178872175
-2,3.5,2.5,0,9,12,15,7.2,-7.7782681663934
-2,3.5,2.5,0,9,12,15,7.3,-7.53830322614916
-2,3.5,2.5,0,9,12,15,7.4,-7.30463667673939
-2,3.5,2.5,0,9,12,15,7.5,-7.08947647588148
-2,3.5,2.5,0,9,12,15,7.6,-6.88844643150355
-2,3.5,2.5,0,9,12,15,7.7,-6.69581746210857
-2,3.5,2.5,0,9,12,15,7.8,-6.51824616069677
-2,3.5,2.5,0,9,12,15,7.9,-6.36269790269352
-2,3.5,2.5,0,9,12,15,8,-6.24340095475655
-2,3.5,2.5,0,9,12,15,8.1,-6.14905691027788
-2,3.5,2.5,0,9,12,15,8.2,-6.07623636679113
-2,3.5,2.5,0,9,12,15,8.3,-6.03257769679616
-2,3.5,2.5,0,9,12,15,8.4,-6.03947608117057
-2,3.5,2.5,0,9,12,15,8.5,-6.07394849659701
-2,3.5,2.5,0,9,12,15,8.6,-6.13259441203645
-2,3.5,2.5,0,9,12,15,8.7,-6.18951329552771
-2,3.5,2.5,0,9,12,15,8.8,-6.17742313826313
-2,3.5,2.5,0,9,12,15,8.9,-6.17359136947287
-2,3.5,2.5,0,9,12,15,9,-6.16410875117191
-2,3.5,2.5,0,9,12,15,9.1,-6.18815857241261
-2,3.5,2.5,0,9,12,15,9.2,-6.23519924691093
-2,3.5,2.5,0,9,12,15,9.3,-6.3061993606718
-2,3.5,2.5,0,9,12,15,9.4,-6.38824323936819
-2,3.5,2.5,0,9,12,15,9.5,-6.50893984150823
-2,3.5,2.5,0,9,12,15,9.6,-6.65045336755133
-2,3.5,2.5,0,9,12,15,9.7,-6.80928400556847
-2,3.5,2.5,0,9,12,15,9.8,-6.99296885929385
-2,3.5,2.5,0,9,12,15,9.9,-7.21187553233935
-2,3.5,2.5,0,9,12,15,10,-7.47028592306764
-2,3.5,2.5,0,9,12,15,10.1,-7.76326722769651
-2,3.5,2.5,0,9,12,15,10.2,-8.09211617245458
-2,3.5,2.5,0,9,12,15,10.3,-8.46672489996186
-2,3.5,2.5,0,9,12,15,10.4,-8.83726679878178
-2,3.5,2.5,0,9,12,15,10.5,-9.26419817401468
-2,3.5,2.5,0,9,12,15,10.6,-9.74188600381126
2,3.5,2.5,0,9,12,15,0.6,-26.0396104958131
2,3.5,2.5,0,9,12,15,0.7,-24.0649874791079
2,3.5,2.5,0,9,12,15,0.8,-22.4494103634962
2,3.5,2.5,0,9,12,15,0.9,-20.8916837430098
2,3.5,2.5,0,9,12,15,1,-19.5937019394746
2,3.5,2.5,0,9,12,15,1.1,-18.4442117079803
2,3.5,2.5,0,9,12,15,1.2,-17.2929165749579
2,3.5,2.5,0,9,12,15,1.3,-16.4227168611801
2,3.5,2.5,0,9,12,15,1.4,-15.494826279779
2,3.5,2.5,0,9,12,15,1.5,-14.7950916342867
2,3.5,2.5,0,9,12,15,1.6,-14.2675582474381
2,3.5,2.5,0,9,12,15,1.7,-13.8471884718918
2,3.5,2.5,0,9,12,15,1.8,-13.6936125486825
2,3.5,2.5,0,9,12,15,1.9,-13.3976501063279
2,3.5,2.5,0,9,12,15,2,-13.3000711524924
2,3.5,2.5,0,9,12,15,2.1,-13.2771598830618
2,3.5,2.5,0,9,12,15,2.2,-13.2817788682433
2,3.5,2.5,0,9,12,15,2.3,-13.4836352784496
2,3.5,2.5,0,9,12,15,2.4,-13.6151414650102
2,3.5,2.5,0,9,12,15,2.5,-13.8885010896321
2,3.5,2.5,0,9,12,15,2.6,-14.1276905771783
2,3.5,2.5,0,9,12,15,2.7,-14.322613889498
2,3.5,2.5,0,9,12,15,2.8,-14.5401159387292
2,3.5,2.5,0,9,12,15,2.9,-14.7252331950176
2,3.5,2.5,0,9,12,15,3,-14.8367703511682
2,3.5,2.5,0,9,12,15,3.1,-14.9604086366317
2,3.5,2.5,0,9,12,15,3.2,-14.9565321768023
2,3.5,2.5,0,9,12,15,3.3,-14.9799196195172
2,3.5,2.5,0,9,12,15,3.4,-14.9246989571227
2,3.5,2.5,0,9,12,15,3.5,-14.7785325026496
2,3.5,2.5,0,9,12,15,3.6,-14.6634968209404
2,3.5,2.5,0,9,12,15,3.7,-14.503616925342
2,3.5,2.5,0,9,12,15,3.8,-14.3557647579774
2,3.5,2.5,0,9,12,15,3.9,-14.1745625050785
2,3.5,2.5,0,9,12,15,4,-13.9715578141705
2,3.5,2.5,0,9,12,15,4.1,-13.7898694734186
2,3.5,2.5,0,9,12,15,4.2,-13.6258582167904
2,3.5,2.5,0,9,12,15,4.3,-13.4831308491075
2,3.5,2.5,0,9,12,15,4.4,-13.3562237789279
2,3.5,2.5,0,9,12,15,4.5,-13.2295334243944
2,3.5,2.5,0,9,12,15,4.6,-13.1257975600429
2,3.5,2.5,0,9,12,15,4.7,-13.0405570583946
2,3.5,2.5,0,9,12,15,4.8,-12.9654162761474
2,3.5,2.5,0,9,12,15,4.9,-12.9031047580521
2,3.5,2.5,0,9,12,15,5,-12.8588451010185
2,3.5,2.5,0,9,12,15,5.1,-12.8197351252864
2,3.5,2.5,0,9,12,15,5.2,-12.8010796190365
2,3.5,2.5,0,9,12,15,5.3,-12.7811176946778
2,3.5,2.5,0,9,12,15,5.4,-12.7318968422272
2,3.5,2.5,0,9,12,15,5.5,-12.6911918099922
2,3.5,2.5,0,9,12,15,5.6,-12.6758159609394
2,3.5,2.5,0,9,12,15,5.7,-12.6770744720666
2,3.5,2.5,0,9,12,15,5.8,-12.6679340563385
2,3.5,2.5,0,9,12,15,5.9,-12.6882050345235
2,3.5,2.5,0,9,12,15,6,-12.7152412943818
2,3.5,2.5,0,9,12,15,6.1,-12.7375892924724
2,3.5,2.5,0,9,12,15,6.2,-12.7438290463737
2,3.5,2.5,0,9,12,15,6.3,-12.753330107376
2,3.5,2.5,0,9,12,15,6.4,-12.7444545011974
2,3.5,2.5,0,9,12,15,6.5,-12.7380453563349
2,3.5,2.5,0,9,12,15,6.6,-12.7508274770293
2,3.5,2.5,0,9,12,15,6.7,-12.7579770771698
2,3.5,2.5,0,9,12,15,6.8,-12.7726480975631
2,3.5,2.5,0,9,12,15,6.9,-12.7781681437398
2,3.5,2.5,0,9,12,15,7,-12.7509250908837
2,3.5,2.5,0,9,12,15,7.1,-12.7022074108505
2,3.5,2.5,0,9,12,15,7.2,-12.6433362672028
2,3.5,2.5,0,9,12,15,7.3,-12.5292623162217
2,3.5,2.5,0,9,12,15,7.4,-12.3947681050736
2,3.5,2.5,0,9,12,15,7.5,-12.2114272533868
2,3.5,2.5,0,9,12,15,7.6,-11.9922312527581
2,3.5,2.5,0,9,12,15,7.7,-11.739036683865
2,3.5,2.5,0,9,12,15,7.8,-11.4523136023827
2,3.5,2.5,0,9,12,15,7.9,-11.1525740444952
2,3.5,2.5,0,9,12,15,8,-10.823719206562
2,3.5,2.5,0,9,12,15,8.1,-10.4872750528271
2,3.5,2.5,0,9,12,15,8.2,-10.1580960180447
2,3.5,2.5,0,9,12,15,8.3,-9.82691691866466
2,3.5,2.5,0,9,12,15,8.4,-9.49083280346807
2,3.5,2.5,0,9,12,15,8.5,-9.16015316419968
2,3.5,2.5,0,9,12,15,8.6,-8.86017270267724
2,3.5,2.5,0,9,12,15,8.7,-8.57091295929317
2,3.5,2.5,0,9,12,15,8.8,-8.28785639706478
2,3.5,2.5,0,9,12,15,8.9,-8.00275710487066
2,3.5,2.5,0,9,12,15,9,-7.72834222941812
2,3.5,2.5,0,9,12,15,9.1,-7.47467858909303
2,3.5,2.5,0,9,12,15,9.2,-7.22683234580491
2,3.5,2.5,0,9,12,15,9.3,-6.98668716201073
2,3.5,2.5,0,9,12,15,9.4,-6.75250807604521
2,3.5,2.5,0,9,12,15,9.5,-6.54147520426321
2,3.5,2.5,0,9,12,15,9.6,-6.34001423640792
2,3.5,2.5,0,9,12,15,9.7,-6.15525005881972
2,3.5,2.5,0,9,12,15,9.8,-6.00105407999786
2,3.5,2.5,0,9,12,15,9.9,-5.87742024697816
2,3.5,2.5,0,9,12,15,10,-5.75098359769517
2,3.5,2.5,0,9,12,15,10.1,-5.64364503192885
2,3.5,2.5,0,9,12,15,10.2,-5.55702658809919
2,3.5,2.5,0,9,12,15,10.3,-5.49601742514194
2,3.5,2.5,0,9,12,15,10.4,-5.46670114737264
2,3.5,2.5,0,9,12,15,10.5,-5.47289153351456
2,3.5,2.5,0,9,12,15,10.6,-5.50781644440968
-2,3.5,2.5,0,11,8,15,0.6,-25.7541560008232
-2,3.5,2.5,0,11,8,15,0.7,-23.7923805675566
-2,3.5,2.5,0,11,8,15,0.8,-22.1821206005135
-2,3.5,2.5,0,11,8,15,0.9,-20.6210392378319
-2,3.5,2.5,0,11,8,15,1,-19.3164804869392
-2,3.5,2.5,0,11,8,15,1.1,-18.1667666890536
-2,3.5,2.5,0,11,8,15,1.2,-17.0082801380548
-2,3.5,2.5,0,11,8,15,1.3,-16.135321024731
-2,3.5,2.5,0,11,8,15,1.4,-15.2076025320769
-2,3.5,2.5,0,11,8,15,1.5,-14.512777839563
-2,3.5,2.5,0,11,8,15,1.6,-13.9954564790899
-2,3.5,2.5,0,11,8,15,1.7,-13.5927842559223
-2,3.5,2.5,0,11,8,15,1.8,-13.4626720873823
-2,3.5,2.5,0,11,8,15,1.9,-13.1954684535048
-2,3.5,2.5,0,11,8,15,2,-13.133364444004
-2,3.5,2.5,0,11,8,15,2.1,-13.149321577671
-2,3.5,2.5,0,11,8,15,2.2,-13.19249441383
-2,3.5,2.5,0,11,8,15,2.3,-13.4362874496358
-2,3.5,2.5,0,11,8,15,2.4,-13.6062380670023
-2,3.5,2.5,0,11,8,15,2.5,-13.9141188325894
-2,3.5,2.5,0,11,8,15,2.6,-14.1721166463597
-2,3.5,2.5,0,11,8,15,2.7,-14.3809152189308
-2,3.5,2.5,0,11,8,15,2.8,-14.6088235948427
-2,3.5,2.5,0,11,8,15,2.9,-14.8221768478492
-2,3.5,2.5,0,11,8,15,3,-14.9767000487389
-2,3.5,2.5,0,11,8,15,3.1,-15.1516250743749
-2,3.5,2.5,0,11,8,15,3.2,-15.1928392095784
-2,3.5,2.5,0,11,8,15,3.3,-15.2776039026749
-2,3.5,2.5,0,11,8,15,3.4,-15.2802587211954
-2,3.5,2.5,0,11,8,15,3.5,-15.2623131799193
-2,3.5,2.5,0,11,8,15,3.6,-15.2656185259743
-2,3.5,2.5,0,11,8,15,3.7,-15.2363516560396
-2,3.5,2.5,0,11,8,15,3.8,-15.2490309687401
-2,3.5,2.5,0,11,8,15,3.9,-15.25785701886
-2,3.5,2.5,0,11,8,15,4,-15.2923758370733
-2,3.5,2.5,0,11,8,15,4.1,-15.383115889191
