"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phase [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(Average_SAR) []"""
-2,1.5,1.5,0,11,8,15,1.7,1.93080367438929
-2,1.5,1.5,0,11,8,15,1.8,2.2717681200822
-2,1.5,1.5,0,11,8,15,1.9,2.68877427772885
-2,1.5,1.5,0,11,8,15,2,3.14328585191678
-2,1.5,1.5,0,11,8,15,2.1,3.62958723564377
-2,1.5,1.5,0,11,8,15,2.2,4.1456463869229
-2,1.5,1.5,0,11,8,15,2.3,4.69155663444278
-2,1.5,1.5,0,11,8,15,2.4,5.26540806881592
-2,1.5,1.5,0,11,8,15,2.5,5.86872255484736
-2,1.5,1.5,0,11,8,15,2.6,6.50095740983529
-2,1.5,1.5,0,11,8,15,2.7,7.16457329735082
-2,1.5,1.5,0,11,8,15,2.8,7.8605272269715
-2,1.5,1.5,0,11,8,15,2.9,8.59150317567715
-2,1.5,1.5,0,11,8,15,3,9.35987166826254
-2,1.5,1.5,0,11,8,15,3.1,10.1677519155422
-2,1.5,1.5,0,11,8,15,3.2,11.0185265265638
-2,1.5,1.5,0,11,8,15,3.3,11.9149101086115
-2,1.5,1.5,0,11,8,15,3.4,12.859842554237
-2,1.5,1.5,0,11,8,15,3.5,13.8570823791357
-2,1.5,1.5,0,11,8,15,3.6,14.9092786655963
-2,1.5,1.5,0,11,8,15,3.7,16.0204183305454
-2,1.5,1.5,0,11,8,15,3.8,17.1928789763609
-2,1.5,1.5,0,11,8,15,3.9,18.4298561499891
-2,1.5,1.5,0,11,8,15,4,19.7343624963194
-2,1.5,1.5,0,11,8,15,4.1,21.1083403455685
-2,1.5,1.5,0,11,8,15,4.2,22.5533001182924
-2,1.5,1.5,0,11,8,15,4.3,24.069081880623
-2,1.5,1.5,0,11,8,15,4.4,25.6543843127319
-2,1.5,1.5,0,11,8,15,4.5,27.3061996496203
-2,1.5,1.5,0,11,8,15,4.6,29.0186933270223
-2,1.5,1.5,0,11,8,15,4.7,30.7842276428916
-2,1.5,1.5,0,11,8,15,4.8,32.5909364509977
-2,1.5,1.5,0,11,8,15,4.9,34.4232818677002
-2,1.5,1.5,0,11,8,15,5,36.2620936656854
-2,1.5,1.5,0,11,8,15,5.1,38.0837768831413
-2,1.5,1.5,0,11,8,15,5.2,39.8609760319159
-2,1.5,1.5,0,11,8,15,5.3,41.5628612802977
-2,1.5,1.5,0,11,8,15,5.4,43.1565510771288
-2,1.5,1.5,0,11,8,15,5.5,44.6079314347885
-2,1.5,1.5,0,11,8,15,5.6,45.8824284217941
-2,1.5,1.5,0,11,8,15,5.7,46.949445615292
-2,1.5,1.5,0,11,8,15,5.8,47.7833100830333
-2,1.5,1.5,0,11,8,15,5.9,48.3653426502841
-2,1.5,1.5,0,11,8,15,6,48.6860258005435
-2,1.5,1.5,0,11,8,15,6.1,48.7452172968749
-2,1.5,1.5,0,11,8,15,6.2,48.7227102317246
-2,1.5,1.5,0,11,8,15,6.3,48.4938392266886
-2,1.5,1.5,0,11,8,15,6.4,48.034310933352
-2,1.5,1.5,0,11,8,15,6.5,47.3743879476198
-2,1.5,1.5,0,11,8,15,6.6,46.5483522048528
-2,1.5,1.5,0,11,8,15,6.7,45.5926849021377
-2,1.5,1.5,0,11,8,15,6.8,44.5440508588013
-2,1.5,1.5,0,11,8,15,6.9,43.4370700261781
-2,1.5,1.5,0,11,8,15,7,42.3040827171527
-2,1.5,1.5,0,11,8,15,7.1,41.1823902604619
-2,1.5,1.5,0,11,8,15,7.2,40.086301186011
-2,1.5,1.5,0,11,8,15,7.3,39.0363673803423
-2,1.5,1.5,0,11,8,15,7.4,38.0492863925931
-2,1.5,1.5,0,11,8,15,7.5,37.1390189054904
-2,1.5,1.5,0,11,8,15,7.6,36.3165509504991
-2,1.5,1.5,0,11,8,15,7.7,35.6268461118184
-2,1.5,1.5,0,11,8,15,7.8,35.0869896130928
-2,1.5,1.5,0,11,8,15,7.9,34.7075575452114
-2,1.5,1.5,0,11,8,15,8,34.4890560545701
-2,1.5,1.5,0,11,8,15,8.1,34.389015075055
-2,1.5,1.5,0,11,8,15,8.2,34.4079483023277
-2,1.5,1.5,0,11,8,15,8.3,34.5456350774441
-2,1.5,1.5,0,11,8,15,8.4,34.8010520927942
-2,1.5,1.5,0,11,8,15,8.5,35.1728957674917
-2,1.5,1.5,0,11,8,15,8.6,35.6598608672048
-2,1.5,1.5,0,11,8,15,8.7,36.2606842336774
-2,1.5,1.5,0,11,8,15,8.8,36.9726034982515
-2,1.5,1.5,0,11,8,15,8.9,37.7923656209135
-2,1.5,1.5,0,11,8,15,9,38.71529380304
-2,1.5,1.5,0,11,8,15,9.1,39.7348897639503
-2,1.5,1.5,0,11,8,15,9.2,40.8428589195324
-2,1.5,1.5,0,11,8,15,9.3,42.0281153702082
-2,1.5,1.5,0,11,8,15,9.4,43.2772865963037
-2,1.5,1.5,0,11,8,15,9.5,44.5734887920929
-2,1.5,1.5,0,11,8,15,9.6,45.8963895804525
-2,1.5,1.5,0,11,8,15,9.7,47.2232884597122
-2,1.5,1.5,0,11,8,15,9.8,48.5288708264552
-2,1.5,1.5,0,11,8,15,9.9,49.7861737373997
-2,1.5,1.5,0,11,8,15,10,50.9689710885154
-2,1.5,1.5,0,11,8,15,10.1,52.052735139092
-2,1.5,1.5,0,11,8,15,10.2,53.0172884632712
-2,1.5,1.5,0,11,8,15,10.3,53.8468414300049
-2,1.5,1.5,0,11,8,15,10.4,54.5324603633937
-2,1.5,1.5,0,11,8,15,10.5,55.0733259016586
-2,1.5,1.5,0,11,8,15,10.6,55.4739427384869
2,1.5,1.5,0,11,8,15,0.6,1.97866824827329
2,1.5,1.5,0,11,8,15,0.7,1.70631158285723
2,1.5,1.5,0,11,8,15,0.8,1.42932735434362
2,1.5,1.5,0,11,8,15,0.9,1.18933992984707
2,1.5,1.5,0,11,8,15,1,1.01610600737622
2,1.5,1.5,0,11,8,15,1.1,0.898450118965607
2,1.5,1.5,0,11,8,15,1.2,0.849384186401442
2,1.5,1.5,0,11,8,15,1.3,0.868053302618789
2,1.5,1.5,0,11,8,15,1.4,0.946887258189639
2,1.5,1.5,0,11,8,15,1.5,1.08908063544339
2,1.5,1.5,0,11,8,15,1.6,1.28145513658343
2,1.5,1.5,0,11,8,15,1.7,1.5221521284655
2,1.5,1.5,0,11,8,15,1.8,1.80586075289477
2,1.5,1.5,0,11,8,15,1.9,2.12526624796849
2,1.5,1.5,0,11,8,15,2,2.47998770249229
2,1.5,1.5,0,11,8,15,2.1,2.86343683422836
2,1.5,1.5,0,11,8,15,2.2,3.27180598464776
2,1.5,1.5,0,11,8,15,2.3,3.70458681291917
2,1.5,1.5,0,11,8,15,2.4,4.15774530331496
2,1.5,1.5,0,11,8,15,2.5,4.63073413959835
2,1.5,1.5,0,11,8,15,2.6,5.12136297263434
2,1.5,1.5,0,11,8,15,2.7,5.63112829167939
2,1.5,1.5,0,11,8,15,2.8,6.15819542974544
2,1.5,1.5,0,11,8,15,2.9,6.70148085511657
2,1.5,1.5,0,11,8,15,3,7.26098280370107
2,1.5,1.5,0,11,8,15,3.1,7.83626780063864
2,1.5,1.5,0,11,8,15,3.2,8.42758621913917
2,1.5,1.5,0,11,8,15,3.3,9.03512014219718
2,1.5,1.5,0,11,8,15,3.4,9.65844685052729
2,1.5,1.5,0,11,8,15,3.5,10.298513974209
2,1.5,1.5,0,11,8,15,3.6,10.9548282269831
2,1.5,1.5,0,11,8,15,3.7,11.6280521461993
2,1.5,1.5,0,11,8,15,3.8,12.3182449378657
2,1.5,1.5,0,11,8,15,3.9,13.0256313345383
2,1.5,1.5,0,11,8,15,4,13.7510397922197
2,1.5,1.5,0,11,8,15,4.1,14.4949011190442
2,1.5,1.5,0,11,8,15,4.2,15.2574721068612
2,1.5,1.5,0,11,8,15,4.3,16.0392185725611
2,1.5,1.5,0,11,8,15,4.4,16.8405958281313
2,1.5,1.5,0,11,8,15,4.5,17.6619466888651
2,1.5,1.5,0,11,8,15,4.6,18.5036549098048
2,1.5,1.5,0,11,8,15,4.7,19.366290572991
2,1.5,1.5,0,11,8,15,4.8,20.2502984191641
2,1.5,1.5,0,11,8,15,4.9,21.1558994942651
2,1.5,1.5,0,11,8,15,5,22.083333065724
2,1.5,1.5,0,11,8,15,5.1,23.0327944975202
2,1.5,1.5,0,11,8,15,5.2,24.0045585636492
2,1.5,1.5,0,11,8,15,5.3,24.9987654815635
2,1.5,1.5,0,11,8,15,5.4,26.0154712565989
2,1.5,1.5,0,11,8,15,5.5,27.0546531902367
2,1.5,1.5,0,11,8,15,5.6,28.1157687646756
2,1.5,1.5,0,11,8,15,5.7,29.198469511678
2,1.5,1.5,0,11,8,15,5.8,30.3015348451579
2,1.5,1.5,0,11,8,15,5.9,31.4230388417889
2,1.5,1.5,0,11,8,15,6,32.5603869187835
2,1.5,1.5,0,11,8,15,6.1,33.7101384249892
2,1.5,1.5,0,11,8,15,6.2,34.8683542904914
2,1.5,1.5,0,11,8,15,6.3,36.0304203785557
2,1.5,1.5,0,11,8,15,6.4,37.190400509882
2,1.5,1.5,0,11,8,15,6.5,38.3413782376471
2,1.5,1.5,0,11,8,15,6.6,39.4756177162179
2,1.5,1.5,0,11,8,15,6.7,40.5848280324533
2,1.5,1.5,0,11,8,15,6.8,41.659524444283
2,1.5,1.5,0,11,8,15,6.9,42.6897714699774
2,1.5,1.5,0,11,8,15,7,43.6649913240344
2,1.5,1.5,0,11,8,15,7.1,44.5746713911658
2,1.5,1.5,0,11,8,15,7.2,45.4070615328908
2,1.5,1.5,0,11,8,15,7.3,46.1514262845819
2,1.5,1.5,0,11,8,15,7.4,46.7977879969177
2,1.5,1.5,0,11,8,15,7.5,47.3368981933759
2,1.5,1.5,0,11,8,15,7.6,47.7616984509815
2,1.5,1.5,0,11,8,15,7.7,48.0670421788719
2,1.5,1.5,0,11,8,15,7.8,48.2491699157308
2,1.5,1.5,0,11,8,15,7.9,48.3080521981051
2,1.5,1.5,0,11,8,15,8,48.2470394195716
2,1.5,1.5,0,11,8,15,8.1,48.0718425269885
2,1.5,1.5,0,11,8,15,8.2,47.790396221801
2,1.5,1.5,0,11,8,15,8.3,47.4137458065235
2,1.5,1.5,0,11,8,15,8.4,46.954253871749
2,1.5,1.5,0,11,8,15,8.5,46.4256805207561
2,1.5,1.5,0,11,8,15,8.6,45.8417525493736
2,1.5,1.5,0,11,8,15,8.7,45.2161913330137
2,1.5,1.5,0,11,8,15,8.8,44.5626361894157
2,1.5,1.5,0,11,8,15,8.9,43.8931395494363
2,1.5,1.5,0,11,8,15,9,43.2195635421186
2,1.5,1.5,0,11,8,15,9.1,42.5517515390622
2,1.5,1.5,0,11,8,15,9.2,41.8979924305498
2,1.5,1.5,0,11,8,15,9.3,41.2653156432981
2,1.5,1.5,0,11,8,15,9.4,40.6593896016967
2,1.5,1.5,0,11,8,15,9.5,40.0841912112783
2,1.5,1.5,0,11,8,15,9.6,39.5428572287399
2,1.5,1.5,0,11,8,15,9.7,39.0374900342919
2,1.5,1.5,0,11,8,15,9.8,38.5701512408506
2,1.5,1.5,0,11,8,15,9.9,38.1419794553051
2,1.5,1.5,0,11,8,15,10,37.7531808387366
2,1.5,1.5,0,11,8,15,10.1,37.404003613545
2,1.5,1.5,0,11,8,15,10.2,37.0946056761271
2,1.5,1.5,0,11,8,15,10.3,36.8248240386133
2,1.5,1.5,0,11,8,15,10.4,36.5945104095324
2,1.5,1.5,0,11,8,15,10.5,36.4033977027043
2,1.5,1.5,0,11,8,15,10.6,36.2506132255523
-2,1.5,1.5,0,11,12,15,0.6,3.26475183464242
-2,1.5,1.5,0,11,12,15,0.7,2.90707788223928
-2,1.5,1.5,0,11,12,15,0.8,2.52639182562697
-2,1.5,1.5,0,11,12,15,0.9,2.18362965607246
-2,1.5,1.5,0,11,12,15,1,1.91201082805374
-2,1.5,1.5,0,11,12,15,1.1,1.71257231831304
-2,1.5,1.5,0,11,12,15,1.2,1.59351147836796
-2,1.5,1.5,0,11,12,15,1.3,1.55148059160431
-2,1.5,1.5,0,11,12,15,1.4,1.58095828731265
-2,1.5,1.5,0,11,12,15,1.5,1.67703900455681
-2,1.5,1.5,0,11,12,15,1.6,1.83046947916341
-2,1.5,1.5,0,11,12,15,1.7,2.03566319412663
-2,1.5,1.5,0,11,12,15,1.8,2.28782446376181
-2,1.5,1.5,0,11,12,15,1.9,2.60024804742813
-2,1.5,1.5,0,11,12,15,2,3.05598253643839
-2,1.5,1.5,0,11,12,15,2.1,3.54628727119041
-2,1.5,1.5,0,11,12,15,2.2,4.06690086121207
-2,1.5,1.5,0,11,12,15,2.3,4.61778641692193
-2,1.5,1.5,0,11,12,15,2.4,5.19670295314199
-2,1.5,1.5,0,11,12,15,2.5,5.80506576801861
-2,1.5,1.5,0,11,12,15,2.6,6.44227625906428
-2,1.5,1.5,0,11,12,15,2.7,7.11038943676327
-2,1.5,1.5,0,11,12,15,2.8,7.81026920636189
-2,1.5,1.5,0,11,12,15,2.9,8.54425308893147
-2,1.5,1.5,0,11,12,15,3,9.31463628838943
-2,1.5,1.5,0,11,12,15,3.1,10.1233293693624
-2,1.5,1.5,0,11,12,15,3.2,10.9733741981184
-2,1.5,1.5,0,11,12,15,3.3,11.8672186294429
-2,1.5,1.5,0,11,12,15,3.4,12.8076300561508
-2,1.5,1.5,0,11,12,15,3.5,13.7981960102847
-2,1.5,1.5,0,11,12,15,3.6,14.8409675866175
-2,1.5,1.5,0,11,12,15,3.7,15.9395457327678
-2,1.5,1.5,0,11,12,15,3.8,17.0964008820872
-2,1.5,1.5,0,11,12,15,3.9,18.3145528207886
-2,1.5,1.5,0,11,12,15,4,19.5964806003923
-2,1.5,1.5,0,11,12,15,4.1,20.9437787040417
-2,1.5,1.5,0,11,12,15,4.2,22.3579933841483
-2,1.5,1.5,0,11,12,15,4.3,23.8391154976517
-2,1.5,1.5,0,11,12,15,4.4,25.3857054964284
-2,1.5,1.5,0,11,12,15,4.5,26.9948047121741
-2,1.5,1.5,0,11,12,15,4.6,28.6616460408479
-2,1.5,1.5,0,11,12,15,4.7,30.3795273539653
-2,1.5,1.5,0,11,12,15,4.8,32.1380741216104
-2,1.5,1.5,0,11,12,15,4.9,33.9232339070368
-2,1.5,1.5,0,11,12,15,5,35.7180364793142
-2,1.5,1.5,0,11,12,15,5.1,37.501258446565
-2,1.5,1.5,0,11,12,15,5.2,39.2490577453731
-2,1.5,1.5,0,11,12,15,5.3,40.9342028013019
-2,1.5,1.5,0,11,12,15,5.4,42.5262634275931
-2,1.5,1.5,0,11,12,15,5.5,43.9938241743185
-2,1.5,1.5,0,11,12,15,5.6,45.305671752239
-2,1.5,1.5,0,11,12,15,5.7,46.4313940184269
-2,1.5,1.5,0,11,12,15,5.8,47.3451120888432
-2,1.5,1.5,0,11,12,15,5.9,48.0266404847521
-2,1.5,1.5,0,11,12,15,6,48.4631090918512
-2,1.5,1.5,0,11,12,15,6.1,48.6497557554291
-2,1.5,1.5,0,11,12,15,6.2,48.5929363249154
-2,1.5,1.5,0,11,12,15,6.3,48.497009783687
-2,1.5,1.5,0,11,12,15,6.4,48.2412481344528
-2,1.5,1.5,0,11,12,15,6.5,47.7791670500146
-2,1.5,1.5,0,11,12,15,6.6,47.14183781514
-2,1.5,1.5,0,11,12,15,6.7,46.3569563899628
-2,1.5,1.5,0,11,12,15,6.8,45.4577606684189
-2,1.5,1.5,0,11,12,15,6.9,44.4772207928325
-2,1.5,1.5,0,11,12,15,7,43.4465849555907
-2,1.5,1.5,0,11,12,15,7.1,42.3945437671165
-2,1.5,1.5,0,11,12,15,7.2,41.3465019792223
-2,1.5,1.5,0,11,12,15,7.3,40.3247647086169
-2,1.5,1.5,0,11,12,15,7.4,39.3477638198618
-2,1.5,1.5,0,11,12,15,7.5,38.4312961445699
-2,1.5,1.5,0,11,12,15,7.6,37.5882537570887
-2,1.5,1.5,0,11,12,15,7.7,36.8287719916952
-2,1.5,1.5,0,11,12,15,7.8,36.1606208384946
-2,1.5,1.5,0,11,12,15,7.9,35.5903211338076
-2,1.5,1.5,0,11,12,15,8,35.1225448080775
-2,1.5,1.5,0,11,12,15,8.1,34.7609363571616
-2,1.5,1.5,0,11,12,15,8.2,34.5679154062111
-2,1.5,1.5,0,11,12,15,8.3,34.6041548764512
-2,1.5,1.5,0,11,12,15,8.4,34.7568365915694
-2,1.5,1.5,0,11,12,15,8.5,35.0210592758655
-2,1.5,1.5,0,11,12,15,8.6,35.395420890922
-2,1.5,1.5,0,11,12,15,8.7,35.8777590173613
-2,1.5,1.5,0,11,12,15,8.8,36.4656901833722
-2,1.5,1.5,0,11,12,15,8.9,37.156469006804
-2,1.5,1.5,0,11,12,15,9,37.9461502924021
-2,1.5,1.5,0,11,12,15,9.1,38.8287466519826
-2,1.5,1.5,0,11,12,15,9.2,39.7970101897525
-2,1.5,1.5,0,11,12,15,9.3,40.8418908699308
-2,1.5,1.5,0,11,12,15,9.4,41.9523460187448
-2,1.5,1.5,0,11,12,15,9.5,43.1144149281714
-2,1.5,1.5,0,11,12,15,9.6,44.3109427355801
-2,1.5,1.5,0,11,12,15,9.7,45.523133730268
-2,1.5,1.5,0,11,12,15,9.8,46.7302075041168
-2,1.5,1.5,0,11,12,15,9.9,47.9090842438905
-2,1.5,1.5,0,11,12,15,10,49.0376721701042
-2,1.5,1.5,0,11,12,15,10.1,50.0943572398275
-2,1.5,1.5,0,11,12,15,10.2,51.0601191268937
-2,1.5,1.5,0,11,12,15,10.3,51.920547142861
-2,1.5,1.5,0,11,12,15,10.4,52.6824837333661
-2,1.5,1.5,0,11,12,15,10.5,53.4762703071435
-2,1.5,1.5,0,11,12,15,10.6,54.2737529117567
2,1.5,1.5,0,11,12,15,0.6,2.99152677431655
2,1.5,1.5,0,11,12,15,0.7,2.69614055415581
2,1.5,1.5,0,11,12,15,0.8,2.37888528487524
2,1.5,1.5,0,11,12,15,0.9,2.08863686065667
2,1.5,1.5,0,11,12,15,1,1.86036595721302
2,1.5,1.5,0,11,12,15,1.1,1.68429221416198
2,1.5,1.5,0,11,12,15,1.2,1.57673925708813
2,1.5,1.5,0,11,12,15,1.3,1.53682124714778
2,1.5,1.5,0,11,12,15,1.4,1.55856356474373
2,1.5,1.5,0,11,12,15,1.5,1.64586082106399
2,1.5,1.5,0,11,12,15,1.6,1.78693290510591
2,1.5,1.5,0,11,12,15,1.7,1.97977422617754
2,1.5,1.5,0,11,12,15,1.8,2.21928632809631
2,1.5,1.5,0,11,12,15,1.9,2.4982175490584
2,1.5,1.5,0,11,12,15,2,2.81596377294661
2,1.5,1.5,0,11,12,15,2.1,3.16540802623708
2,1.5,1.5,0,11,12,15,2.2,3.54237221616471
2,1.5,1.5,0,11,12,15,2.3,3.94651463578786
2,1.5,1.5,0,11,12,15,2.4,4.37319630834163
2,1.5,1.5,0,11,12,15,2.5,4.82158848088664
2,1.5,1.5,0,11,12,15,2.6,5.2892153448476
2,1.5,1.5,0,11,12,15,2.7,5.77564452021642
2,1.5,1.5,0,11,12,15,2.8,6.27935154121257
2,1.5,1.5,0,11,12,15,2.9,6.80031745756184
2,1.5,1.5,0,11,12,15,3,7.33816854133105
2,1.5,1.5,0,11,12,15,3.1,7.89231869515872
2,1.5,1.5,0,11,12,15,3.2,8.46293008917631
2,1.5,1.5,0,11,12,15,3.3,9.0498647137384
2,1.5,1.5,0,11,12,15,3.4,9.65294361814828
2,1.5,1.5,0,11,12,15,3.5,10.2729302925844
2,1.5,1.5,0,11,12,15,3.6,10.9094316669553
2,1.5,1.5,0,11,12,15,3.7,11.5629624797982
2,1.5,1.5,0,11,12,15,3.8,12.2335423643163
2,1.5,1.5,0,11,12,15,3.9,12.9215699002324
2,1.5,1.5,0,11,12,15,4,13.6276151991544
2,1.5,1.5,0,11,12,15,4.1,14.3519988916812
2,1.5,1.5,0,11,12,15,4.2,15.0951730595449
2,1.5,1.5,0,11,12,15,4.3,15.8575197481356
2,1.5,1.5,0,11,12,15,4.4,16.6392835102824
2,1.5,1.5,0,11,12,15,4.5,17.440774038059
2,1.5,1.5,0,11,12,15,4.6,18.2622273423046
2,1.5,1.5,0,11,12,15,4.7,19.1041328422824
2,1.5,1.5,0,11,12,15,4.8,19.9670341791596
2,1.5,1.5,0,11,12,15,4.9,20.8510437875309
2,1.5,1.5,0,11,12,15,5,21.7563224182092
2,1.5,1.5,0,11,12,15,5.1,22.6830275407214
2,1.5,1.5,0,11,12,15,5.2,23.6315990291569
2,1.5,1.5,0,11,12,15,5.3,24.6021383425619
2,1.5,1.5,0,11,12,15,5.4,25.594854538243
2,1.5,1.5,0,11,12,15,5.5,26.6098786903838
2,1.5,1.5,0,11,12,15,5.6,27.6472103440842
2,1.5,1.5,0,11,12,15,5.7,28.7063488236383
2,1.5,1.5,0,11,12,15,5.8,29.7867401503901
2,1.5,1.5,0,11,12,15,5.9,30.8875384076161
2,1.5,1.5,0,11,12,15,6,32.0069289970922
2,1.5,1.5,0,11,12,15,6.1,33.1424331445038
2,1.5,1.5,0,11,12,15,6.2,34.2915893031623
2,1.5,1.5,0,11,12,15,6.3,35.4508295842447
2,1.5,1.5,0,11,12,15,6.4,36.6159005839955
2,1.5,1.5,0,11,12,15,6.5,37.7822982260447
2,1.5,1.5,0,11,12,15,6.6,38.9446214995903
2,1.5,1.5,0,11,12,15,6.7,40.0967152389607
2,1.5,1.5,0,11,12,15,6.8,41.2316311759714
2,1.5,1.5,0,11,12,15,6.9,42.3413785211175
2,1.5,1.5,0,11,12,15,7,43.4179722638111
2,1.5,1.5,0,11,12,15,7.1,44.452449918067
2,1.5,1.5,0,11,12,15,7.2,45.4356793663699
2,1.5,1.5,0,11,12,15,7.3,46.3580209697845
2,1.5,1.5,0,11,12,15,7.4,47.2098316134945
2,1.5,1.5,0,11,12,15,7.5,47.9811984042461
2,1.5,1.5,0,11,12,15,7.6,48.6627357101511
2,1.5,1.5,0,11,12,15,7.7,49.2471289623341
2,1.5,1.5,0,11,12,15,7.8,49.7274256351875
2,1.5,1.5,0,11,12,15,7.9,50.0987380699591
2,1.5,1.5,0,11,12,15,8,50.3583720486918
2,1.5,1.5,0,11,12,15,8.1,50.5063587575205
2,1.5,1.5,0,11,12,15,8.2,50.5451643472116
2,1.5,1.5,0,11,12,15,8.3,50.4792235011767
2,1.5,1.5,0,11,12,15,8.4,50.3155642673567
2,1.5,1.5,0,11,12,15,8.5,50.0630246897916
2,1.5,1.5,0,11,12,15,8.6,49.7317338862822
2,1.5,1.5,0,11,12,15,8.7,49.3330558739428
2,1.5,1.5,0,11,12,15,8.8,48.8787980838944
2,1.5,1.5,0,11,12,15,8.9,48.3811396240678
2,1.5,1.5,0,11,12,15,9,47.8511755498967
2,1.5,1.5,0,11,12,15,9.1,47.2998100649739
2,1.5,1.5,0,11,12,15,9.2,46.7375064549906
2,1.5,1.5,0,11,12,15,9.3,46.1734101774403
2,1.5,1.5,0,11,12,15,9.4,45.6154055120206
2,1.5,1.5,0,11,12,15,9.5,45.0698293714094
2,1.5,1.5,0,11,12,15,9.6,44.5428664771381
2,1.5,1.5,0,11,12,15,9.7,44.0387523787744
2,1.5,1.5,0,11,12,15,9.8,43.561530272115
2,1.5,1.5,0,11,12,15,9.9,43.1142698100844
2,1.5,1.5,0,11,12,15,10,42.6989289278076
2,1.5,1.5,0,11,12,15,10.1,42.3175085755815
2,1.5,1.5,0,11,12,15,10.2,41.9714761783086
2,1.5,1.5,0,11,12,15,10.3,41.6608183982588
2,1.5,1.5,0,11,12,15,10.4,41.3865544161138
2,1.5,1.5,0,11,12,15,10.5,41.1484815871942
2,1.5,1.5,0,11,12,15,10.6,40.9463016904331
-2,2.5,1.5,0,9,8,5,0.6,2.20747883147512
-2,2.5,1.5,0,9,8,5,0.7,2.27329264840597
-2,2.5,1.5,0,9,8,5,0.8,2.40799056980736
-2,2.5,1.5,0,9,8,5,0.9,2.64516792243272
-2,2.5,1.5,0,9,8,5,1,2.96749470813492
-2,2.5,1.5,0,9,8,5,1.1,3.32260917459832
-2,2.5,1.5,0,9,8,5,1.2,3.70967731955685
-2,2.5,1.5,0,9,8,5,1.3,4.14414292232706
-2,2.5,1.5,0,9,8,5,1.4,4.59385483224728
-2,2.5,1.5,0,9,8,5,1.5,5.08515333511776
-2,2.5,1.5,0,9,8,5,1.6,5.60125624605401
-2,2.5,1.5,0,9,8,5,1.7,6.13522536126235
-2,2.5,1.5,0,9,8,5,1.8,6.68732480834582
-2,2.5,1.5,0,9,8,5,1.9,7.23833839988571
-2,2.5,1.5,0,9,8,5,2,7.80782012530359
-2,2.5,1.5,0,9,8,5,2.1,8.37472581022902
-2,2.5,1.5,0,9,8,5,2.2,8.93963149844113
-2,2.5,1.5,0,9,8,5,2.3,9.50625627241985
-2,2.5,1.5,0,9,8,5,2.4,10.0625773059553
-2,2.5,1.5,0,9,8,5,2.5,10.6189661429134
-2,2.5,1.5,0,9,8,5,2.6,11.1651929892696
-2,2.5,1.5,0,9,8,5,2.7,11.7078686043252
-2,2.5,1.5,0,9,8,5,2.8,12.2435802137336
-2,2.5,1.5,0,9,8,5,2.9,12.7741269115851
-2,2.5,1.5,0,9,8,5,3,13.3018171909261
-2,2.5,1.5,0,9,8,5,3.1,13.8243440638015
-2,2.5,1.5,0,9,8,5,3.2,14.3432598283254
-2,2.5,1.5,0,9,8,5,3.3,14.8590289316116
-2,2.5,1.5,0,9,8,5,3.4,15.3689609856285
-2,2.5,1.5,0,9,8,5,3.5,15.8750713838922
-2,2.5,1.5,0,9,8,5,3.6,16.3732385530084
-2,2.5,1.5,0,9,8,5,3.7,16.8646188185714
-2,2.5,1.5,0,9,8,5,3.8,17.3472444517212
-2,2.5,1.5,0,9,8,5,3.9,17.8189473829077
-2,2.5,1.5,0,9,8,5,4,18.2799003471376
-2,2.5,1.5,0,9,8,5,4.1,18.7285760234584
-2,2.5,1.5,0,9,8,5,4.2,19.1632748463508
-2,2.5,1.5,0,9,8,5,4.3,19.5827798527466
-2,2.5,1.5,0,9,8,5,4.4,19.9853907809348
-2,2.5,1.5,0,9,8,5,4.5,20.3695341066672
-2,2.5,1.5,0,9,8,5,4.6,20.7338684514071
-2,2.5,1.5,0,9,8,5,4.7,21.0775762011931
-2,2.5,1.5,0,9,8,5,4.8,21.3997215141987
-2,2.5,1.5,0,9,8,5,4.9,21.6993602227259
-2,2.5,1.5,0,9,8,5,5,21.975821578598
-2,2.5,1.5,0,9,8,5,5.1,22.2282342473047
-2,2.5,1.5,0,9,8,5,5.2,22.4562443983534
-2,2.5,1.5,0,9,8,5,5.3,22.6604129471542
-2,2.5,1.5,0,9,8,5,5.4,22.8406955864259
-2,2.5,1.5,0,9,8,5,5.5,22.9979723308766
-2,2.5,1.5,0,9,8,5,5.6,23.1333082828979
-2,2.5,1.5,0,9,8,5,5.7,23.2475611122386
-2,2.5,1.5,0,9,8,5,5.8,23.3421484887463
-2,2.5,1.5,0,9,8,5,5.9,23.4192868125643
-2,2.5,1.5,0,9,8,5,6,23.4804427707976
-2,2.5,1.5,0,9,8,5,6.1,23.526425471708
-2,2.5,1.5,0,9,8,5,6.2,23.5590104728154
-2,2.5,1.5,0,9,8,5,6.3,23.5797901848747
-2,2.5,1.5,0,9,8,5,6.4,23.5907633554096
-2,2.5,1.5,0,9,8,5,6.5,23.5936842029871
-2,2.5,1.5,0,9,8,5,6.6,23.5904418080276
-2,2.5,1.5,0,9,8,5,6.7,23.5829353454362
-2,2.5,1.5,0,9,8,5,6.8,23.5731077289565
-2,2.5,1.5,0,9,8,5,6.9,23.562691471121
-2,2.5,1.5,0,9,8,5,7,23.5534061042198
-2,2.5,1.5,0,9,8,5,7.1,23.5467647329723
